t			Re(<psi(t)|phiT>)			Im(<psi(t)|phiT>)
0			1.37318			0			1.37318
0.05			1.37234			0.0443735			1.37306
0.1			1.36984			0.0886341			1.3727
0.15			1.36566			0.132669			1.37209
0.2			1.35983			0.176365			1.37122
0.25			1.35236			0.219611			1.37007
0.3			1.34326			0.262294			1.36863
0.35			1.33256			0.304303			1.36687
0.4			1.32029			0.345528			1.36475
0.45			1.30647			0.38586			1.36226
0.5			1.29113			0.42519			1.35934
0.55			1.27432			0.463411			1.35596
0.6			1.25607			0.500418			1.35208
0.65			1.23643			0.536106			1.34766
0.7			1.21545			0.570373			1.34263
0.75			1.19318			0.603121			1.33695
0.8			1.16968			0.634252			1.33057
0.85			1.145			0.663671			1.32344
0.9			1.11921			0.691288			1.31549
0.95			1.09238			0.717014			1.30668
1			1.06457			0.740765			1.29693
1.05			1.03585			0.762461			1.28621
1.1			1.0063			0.782028			1.27444
1.15			0.975999			0.799393			1.26159
1.2			0.945024			0.814491			1.24758
1.25			0.913459			0.827263			1.23238
1.3			0.881387			0.837654			1.21594
1.35			0.848894			0.845616			1.1982
1.4			0.816068			0.851107			1.17913
1.45			0.782998			0.854093			1.15869
1.5			0.749772			0.854547			1.13684
1.55			0.716483			0.852449			1.11356
1.6			0.68322			0.847786			1.08882
1.65			0.650076			0.840554			1.0626
1.7			0.617139			0.830757			1.0349
1.75			0.584502			0.818407			1.0057
1.8			0.552253			0.803525			0.975005
1.85			0.52048			0.786139			0.942823
1.9			0.489271			0.766288			0.909166
1.95			0.458709			0.744018			0.874057
2			0.428877			0.719382			0.837524
2.05			0.399855			0.692445			0.799603
2.1			0.37172			0.663278			0.760338
2.15			0.344546			0.63196			0.719781
2.2			0.318404			0.598577			0.677994
2.25			0.29336			0.563226			0.635046
2.3			0.269476			0.526008			0.591017
2.35			0.24681			0.487031			0.545999
2.4			0.225418			0.446411			0.500096
2.45			0.205347			0.40427			0.453433
2.5			0.186641			0.360733			0.406157
2.55			0.16934			0.315933			0.358454
2.6			0.153477			0.270005			0.310577
2.65			0.139081			0.223089			0.262892
2.7			0.126175			0.175328			0.216009
2.75			0.114775			0.126868			0.171082
2.8			0.104895			0.0778564			0.130632
2.85			0.0965405			0.0284414			0.100643
2.9			0.0897126			-0.0212274			0.0921898
2.95			0.084407			-0.0710005			0.110298
3			0.0806139			-0.120729			0.14517
3.05			0.0783185			-0.170267			0.187415
3.1			0.0775009			-0.219467			0.232749
3.15			0.0781363			-0.268188			0.279338
3.2			0.0801954			-0.316289			0.326297
3.25			0.0836442			-0.363634			0.37313
3.3			0.0884448			-0.410093			0.419522
3.35			0.0945553			-0.455537			0.465247
3.4			0.10193			-0.499846			0.510133
3.45			0.110521			-0.542903			0.554038
3.5			0.120275			-0.584598			0.596842
3.55			0.131139			-0.624827			0.638441
3.6			0.143056			-0.663494			0.678741
3.65			0.155967			-0.700509			0.717662
3.7			0.169812			-0.735789			0.75513
3.75			0.184531			-0.769258			0.791081
3.8			0.20006			-0.800848			0.825458
3.85			0.216338			-0.830499			0.858214
3.9			0.233301			-0.858159			0.889306
3.95			0.250888			-0.883781			0.918702
4			0.269037			-0.907328			0.946375
4.05			0.287687			-0.92877			0.972305
4.1			0.306778			-0.948084			0.996482
4.15			0.326253			-0.965254			1.0189
4.2			0.346056			-0.980271			1.03956
4.25			0.366132			-0.993134			1.05847
4.3			0.386429			-1.00385			1.07566
4.35			0.4069			-1.01242			1.09113
4.4			0.427496			-1.01887			1.10492
4.45			0.448176			-1.02322			1.11707
4.5			0.468897			-1.0255			1.12761
4.55			0.489624			-1.02573			1.1366
4.6			0.510321			-1.02397			1.14409
4.65			0.530957			-1.02024			1.15014
4.7			0.551506			-1.0146			1.15481
4.75			0.571941			-1.0071			1.15817
4.8			0.592243			-0.99778			1.16031
4.85			0.612391			-0.986705			1.1613
4.9			0.632372			-0.973933			1.16122
4.95			0.652172			-0.959522			1.16018
5			0.671782			-0.943536			1.15825
5.05			0.691194			-0.92604			1.15555
5.1			0.710403			-0.907099			1.15217
5.15			0.729406			-0.88678			1.14822
5.2			0.748202			-0.865151			1.14381
5.25			0.766792			-0.842279			1.13904
5.3			0.785178			-0.818235			1.13403
5.35			0.803362			-0.793086			1.12888
5.4			0.821348			-0.766903			1.12372
5.45			0.839141			-0.739752			1.11866
5.5			0.856745			-0.711703			1.11379
5.55			0.874165			-0.682823			1.10924
5.6			0.891405			-0.653179			1.1051
5.65			0.908468			-0.622838			1.10147
5.7			0.925358			-0.591865			1.09845
5.75			0.942076			-0.560323			1.09612
5.8			0.958623			-0.528277			1.09455
5.85			0.974998			-0.495787			1.09381
5.9			0.991198			-0.462915			1.09397
5.95			1.00722			-0.429719			1.09506
6			1.02305			-0.396258			1.09711
6.05			1.0387			-0.362588			1.10016
6.1			1.05413			-0.328764			1.10421
6.15			1.06935			-0.294839			1.10925
6.2			1.08433			-0.260865			1.11527
6.25			1.09906			-0.226893			1.12224
6.3			1.11352			-0.192971			1.13012
6.35			1.12768			-0.159147			1.13886
6.4			1.14153			-0.125466			1.1484
6.45			1.15502			-0.0919721			1.15868
6.5			1.16814			-0.0587079			1.16962
6.55			1.18085			-0.0257143			1.18113
6.6			1.19312			0.00696938			1.19314
6.65			1.20492			0.0393053			1.20556
6.7			1.2162			0.0712571			1.21828
6.75			1.22693			0.10279			1.23122
6.8			1.23707			0.133871			1.24429
6.85			1.24658			0.164468			1.25738
6.9			1.25542			0.194551			1.27041
6.95			1.26356			0.224091			1.28327
7			1.27094			0.25306			1.29589
7.05			1.27753			0.281433			1.30817
7.1			1.2833			0.309183			1.32002
7.15			1.28819			0.336289			1.33136
7.2			1.29218			0.362727			1.34213
7.25			1.29523			0.388477			1.35223
7.3			1.29729			0.413518			1.3616
7.35			1.29834			0.437832			1.37018
7.4			1.29835			0.461402			1.3779
7.45			1.29729			0.484211			1.38471
7.5			1.29513			0.506244			1.39056
7.55			1.29185			0.527486			1.39539
7.6			1.28742			0.547924			1.39917
7.65			1.28183			0.567546			1.40186
7.7			1.27507			0.58634			1.40342
7.75			1.26712			0.604296			1.40384
7.8			1.25797			0.621404			1.40308
7.85			1.24763			0.637656			1.40114
7.9			1.23609			0.653044			1.39799
7.95			1.22335			0.66756			1.39364
8			1.20942			0.681199			1.38807
8.05			1.19432			0.693956			1.38129
8.1			1.17805			0.705826			1.37331
8.15			1.16064			0.716806			1.36414
8.2			1.1421			0.726894			1.3538
8.25			1.12247			0.736086			1.34229
8.3			1.10176			0.744384			1.32966
8.35			1.08002			0.751786			1.31591
8.4			1.05728			0.758295			1.3011
8.45			1.03358			0.763911			1.28524
8.5			1.00895			0.768638			1.26838
8.55			0.983451			0.77248			1.25056
8.6			0.957121			0.775441			1.23182
8.65			0.930013			0.777528			1.21222
8.7			0.902176			0.778748			1.19179
8.75			0.873666			0.779109			1.1706
8.8			0.844538			0.77862			1.14869
8.85			0.81485			0.777291			1.12613
8.9			0.78466			0.775133			1.10296
8.95			0.754027			0.77216			1.07925
9			0.723013			0.768385			1.05507
9.05			0.691679			0.763822			1.03046
9.1			0.660087			0.758487			1.00549
9.15			0.628298			0.752398			0.980235
9.2			0.596375			0.745571			0.954746
9.25			0.56438			0.738027			0.92909
9.3			0.532373			0.729785			0.903331
9.35			0.500414			0.720867			0.877532
9.4			0.468565			0.711293			0.851757
9.45			0.436882			0.701087			0.826069
9.5			0.405423			0.690274			0.800528
9.55			0.374244			0.678876			0.775198
9.6			0.343399			0.66692			0.750137
9.65			0.31294			0.654432			0.725405
9.7			0.282918			0.641438			0.70106
9.75			0.253379			0.627965			0.677156
9.8			0.224371			0.61404			0.653749
9.85			0.195937			0.599693			0.630891
9.9			0.168118			0.584951			0.60863
9.95			0.140953			0.569842			0.587016
10			0.114478			0.554396			0.566092
10.05			0.0887265			0.538642			0.545901
10.1			0.0637294			0.522608			0.52648
10.15			0.039515			0.506324			0.507864
10.2			0.016109			0.489818			0.490083
10.25			-0.00646571			0.473119			0.473164
10.3			-0.0281888			0.456256			0.457126
10.35			-0.0490424			0.439257			0.441987
10.4			-0.0690114			0.42215			0.427754
10.45			-0.0880829			0.404962			0.414431
10.5			-0.106247			0.387721			0.402015
10.55			-0.123494			0.370453			0.390495
10.6			-0.13982			0.353185			0.379854
10.65			-0.15522			0.335941			0.370067
10.7			-0.169693			0.318748			0.361104
10.75			-0.183238			0.301629			0.352925
10.8			-0.195858			0.284608			0.345488
10.85			-0.207555			0.267708			0.338743
10.9			-0.218334			0.250952			0.332636
10.95			-0.228202			0.234361			0.32711
11			-0.237165			0.217957			0.322106
11.05			-0.245232			0.201758			0.317561
11.1			-0.252411			0.185785			0.313413
11.15			-0.258713			0.170056			0.309599
11.2			-0.264148			0.154589			0.306059
11.25			-0.268727			0.1394			0.302732
11.3			-0.272461			0.124505			0.29956
11.35			-0.27536			0.10992			0.296489
11.4			-0.277437			0.0956585			0.293465
11.45			-0.278702			0.0817335			0.29044
11.5			-0.279167			0.0681573			0.287367
11.55			-0.278843			0.0549411			0.284204
11.6			-0.27774			0.0420951			0.280911
11.65			-0.275867			0.0296282			0.277454
11.7			-0.273236			0.0175486			0.273799
11.75			-0.269855			0.00586294			0.269919
11.8			-0.265733			-0.00542294			0.265788
11.85			-0.260877			-0.0163045			0.261386
11.9			-0.255296			-0.0267786			0.256697
11.95			-0.248996			-0.036843			0.251707
12			-0.241984			-0.046497			0.246411
12.05			-0.234266			-0.0557411			0.240807
12.1			-0.225847			-0.0645773			0.234898
12.15			-0.216733			-0.0730087			0.228699
12.2			-0.206927			-0.0810399			0.222231
12.25			-0.196436			-0.088677			0.215524
12.3			-0.185262			-0.0959274			0.208624
12.35			-0.17341			-0.1028			0.20159
12.4			-0.160884			-0.109305			0.194502
12.45			-0.147689			-0.115454			0.187461
12.5			-0.133829			-0.12126			0.180594
12.55			-0.11931			-0.126739			0.174062
12.6			-0.104136			-0.131905			0.168057
12.65			-0.0883137			-0.136776			0.162809
12.7			-0.0718501			-0.141371			0.158582
12.75			-0.0547529			-0.145709			0.155657
12.8			-0.0370305			-0.149813			0.154322
12.85			-0.0186928			-0.153704			0.154836
12.9			0.000249202			-0.157406			0.157406
12.95			0.0197831			-0.160944			0.162155
13			0.0398952			-0.164343			0.169116
13.05			0.06057			-0.16763			0.178237
13.1			0.0817906			-0.170833			0.189403
13.15			0.103538			-0.17398			0.202458
13.2			0.125792			-0.177099			0.217228
13.25			0.148531			-0.180221			0.23354
13.3			0.171729			-0.183375			0.251232
13.35			0.195361			-0.186592			0.270153
13.4			0.219398			-0.189902			0.29017
13.45			0.243811			-0.193337			0.311164
13.5			0.268567			-0.196926			0.333029
13.55			0.293633			-0.2007			0.355669
13.6			0.318972			-0.20469			0.379
13.65			0.344546			-0.208927			0.402942
13.7			0.370316			-0.213438			0.427422
13.75			0.39624			-0.218254			0.452373
13.8			0.422277			-0.223403			0.477731
13.85			0.44838			-0.228912			0.503433
13.9			0.474503			-0.234807			0.529422
13.95			0.500601			-0.241114			0.555641
14			0.526623			-0.247857			0.582035
14.05			0.552521			-0.255058			0.60855
14.1			0.578243			-0.262739			0.635135
14.15			0.603739			-0.27092			0.661739
14.2			0.628957			-0.279618			0.688312
14.25			0.653844			-0.288851			0.714805
14.3			0.678348			-0.298632			0.741173
14.35			0.702417			-0.308974			0.767369
14.4			0.725997			-0.319889			0.793348
14.45			0.749037			-0.331384			0.819068
14.5			0.771485			-0.343467			0.844487
14.55			0.79329			-0.356141			0.869566
14.6			0.814402			-0.369409			0.894267
14.65			0.834771			-0.383271			0.918553
14.7			0.854349			-0.397725			0.94239
14.75			0.873091			-0.412766			0.965745
14.8			0.890951			-0.428387			0.988589
14.85			0.907885			-0.44458			1.01089
14.9			0.923851			-0.461333			1.03263
14.95			0.938812			-0.478633			1.05378
15			0.952728			-0.496465			1.07432
15.05			0.965564			-0.514811			1.09423
15.1			0.977289			-0.533652			1.1135
15.15			0.987872			-0.552965			1.1321
15.2			0.997285			-0.572728			1.15004
15.25			1.0055			-0.592916			1.1673
15.3			1.0125			-0.613501			1.18387
15.35			1.01827			-0.634456			1.19975
15.4			1.02278			-0.65575			1.21494
15.45			1.02602			-0.677354			1.22944
15.5			1.02799			-0.699234			1.24326
15.55			1.02868			-0.721357			1.2564
15.6			1.02807			-0.743691			1.26886
15.65			1.02618			-0.766198			1.28067
15.7			1.023			-0.788846			1.29182
15.75			1.01853			-0.811597			1.30235
15.8			1.0128			-0.834416			1.31225
15.85			1.00579			-0.857267			1.32156
15.9			0.99754			-0.880115			1.3303
15.95			0.988054			-0.902923			1.33848
16			0.977354			-0.925656			1.34613
16.05			0.965463			-0.94828			1.35328
16.1			0.952406			-0.970761			1.35995
16.15			0.938212			-0.993066			1.36617
16.2			0.922909			-1.01516			1.37198
16.25			0.906531			-1.03702			1.37739
16.3			0.889114			-1.05861			1.38245
16.35			0.870693			-1.0799			1.38719
16.4			0.85131			-1.10087			1.39163
16.45			0.831004			-1.12148			1.39581
16.5			0.80982			-1.14173			1.39977
16.55			0.787801			-1.16158			1.40353
16.6			0.764994			-1.18101			1.40712
16.65			0.741447			-1.20001			1.41059
16.7			0.717209			-1.21856			1.41395
16.75			0.692329			-1.23664			1.41725
16.8			0.666858			-1.25424			1.4205
16.85			0.640849			-1.27135			1.42374
16.9			0.614352			-1.28797			1.42699
16.95			0.587421			-1.30408			1.43027
17			0.560108			-1.31967			1.43361
17.05			0.532466			-1.33475			1.43704
17.1			0.504547			-1.34931			1.44055
17.15			0.476405			-1.36335			1.44419
17.2			0.448091			-1.37686			1.44794
17.25			0.419656			-1.38987			1.45184
17.3			0.391152			-1.40235			1.45588
17.35			0.362627			-1.41433			1.46008
17.4			0.334132			-1.4258			1.46443
17.45			0.305713			-1.43678			1.46894
17.5			0.277417			-1.44726			1.47361
17.55			0.249289			-1.45726			1.47843
17.6			0.221372			-1.46679			1.4834
17.65			0.193708			-1.47585			1.4885
17.7			0.166337			-1.48445			1.49374
17.75			0.139298			-1.4926			1.49909
17.8			0.112626			-1.50032			1.50454
17.85			0.0863571			-1.5076			1.51007
17.9			0.0605231			-1.51447			1.51568
17.95			0.0351545			-1.52092			1.52132
18			0.01028			-1.52696			1.527
18.05			-0.0140741			-1.53261			1.53268
18.1			-0.0378834			-1.53787			1.53834
18.15			-0.0611254			-1.54274			1.54395
18.2			-0.0837798			-1.54723			1.54949
18.25			-0.105828			-1.55133			1.55494
18.3			-0.127254			-1.55506			1.56026
18.35			-0.148042			-1.55842			1.56543
18.4			-0.16818			-1.5614			1.57043
18.45			-0.187656			-1.56399			1.57521
18.5			-0.206461			-1.56621			1.57976
18.55			-0.224587			-1.56804			1.58404
18.6			-0.242026			-1.56947			1.58802
18.65			-0.258773			-1.5705			1.59167
18.7			-0.274824			-1.57111			1.59497
18.75			-0.290175			-1.5713			1.59787
18.8			-0.304823			-1.57105			1.60035
18.85			-0.318766			-1.57035			1.60237
18.9			-0.332004			-1.56917			1.60391
18.95			-0.344535			-1.56751			1.60493
19			-0.356358			-1.56534			1.6054
19.05			-0.367474			-1.56265			1.60527
19.1			-0.377882			-1.5594			1.60453
19.15			-0.387581			-1.55558			1.60313
19.2			-0.396571			-1.55115			1.60104
19.25			-0.404851			-1.54611			1.59823
19.3			-0.412421			-1.54041			1.59466
19.35			-0.419277			-1.53403			1.5903
19.4			-0.425419			-1.52695			1.5851
19.45			-0.430843			-1.51913			1.57904
19.5			-0.435547			-1.51055			1.57208
19.55			-0.439526			-1.50117			1.56419
19.6			-0.442775			-1.49098			1.55533
19.65			-0.44529			-1.47993			1.54547
19.7			-0.447065			-1.46801			1.53458
19.75			-0.448092			-1.45519			1.52262
19.8			-0.448365			-1.44144			1.50956
19.85			-0.447876			-1.42673			1.49538
19.9			-0.446617			-1.41105			1.48004
19.95			-0.444581			-1.39437			1.46353
20			-0.441757			-1.37666			1.4458
20.05			-0.438138			-1.35792			1.42686
20.1			-0.433715			-1.33813			1.40667
20.15			-0.428479			-1.31728			1.38521
20.2			-0.422422			-1.29535			1.36248
20.25			-0.415536			-1.27233			1.33847
20.3			-0.407813			-1.24823			1.31316
20.35			-0.399247			-1.22304			1.28656
20.4			-0.389833			-1.19677			1.25866
20.45			-0.379565			-1.16942			1.22947
20.5			-0.368441			-1.141			1.19901
20.55			-0.356457			-1.11152			1.16728
20.6			-0.343615			-1.08101			1.13431
20.65			-0.329915			-1.04949			1.10012
20.7			-0.31536			-1.01697			1.06475
20.75			-0.299954			-0.983507			1.02823
20.8			-0.283707			-0.949118			0.990614
20.85			-0.266625			-0.913849			0.95195
20.9			-0.248722			-0.877743			0.912302
20.95			-0.230011			-0.840848			0.87174
21			-0.210509			-0.803217			0.830345
21.05			-0.190235			-0.764907			0.788208
21.1			-0.16921			-0.725978			0.745437
21.15			-0.147459			-0.686496			0.702154
21.2			-0.125008			-0.646528			0.658503
21.25			-0.101887			-0.606147			0.614651
21.3			-0.0781283			-0.565428			0.5708
21.35			-0.0537654			-0.52445			0.527199
21.4			-0.0288358			-0.483294			0.484153
21.45			-0.00337889			-0.442043			0.442056
21.5			0.0225637			-0.400785			0.40142
21.55			0.048948			-0.359607			0.362923
21.6			0.0757281			-0.3186			0.327476
21.65			0.102856			-0.277854			0.29628
21.7			0.130282			-0.237461			0.270852
21.75			0.157954			-0.197513			0.252905
21.8			0.185821			-0.158104			0.24398
21.85			0.213826			-0.119325			0.244868
21.9			0.241916			-0.0812676			0.255201
21.95			0.270033			-0.0440226			0.273598
22			0.298121			-0.00767865			0.29822
22.05			0.326121			0.0276774			0.327294
22.1			0.353977			0.0619612			0.359359
22.15			0.381628			0.0950908			0.393297
22.2			0.409018			0.126988			0.428277
22.25			0.436088			0.157577			0.463684
22.3			0.46278			0.186788			0.499054
22.35			0.489038			0.214553			0.534033
22.4			0.514805			0.240811			0.568343
22.45			0.540026			0.265503			0.601764
22.5			0.564647			0.288579			0.634117
22.55			0.588616			0.309991			0.665255
22.6			0.611882			0.329699			0.695055
22.65			0.634395			0.347667			0.723416
22.7			0.656109			0.363868			0.750252
22.75			0.676977			0.378277			0.775494
22.8			0.696956			0.390878			0.799083
22.85			0.716007			0.401663			0.820974
22.9			0.734091			0.410626			0.841132
22.95			0.751172			0.417772			0.85953
23			0.767217			0.423109			0.876153
23.05			0.782198			0.426653			0.890992
23.1			0.796087			0.428426			0.904048
23.15			0.808861			0.428455			0.91533
23.2			0.820498			0.426775			0.924854
23.25			0.830983			0.423425			0.932643
23.3			0.840302			0.41845			0.938727
23.35			0.848444			0.4119			0.943143
23.4			0.855403			0.40383			0.945935
23.45			0.861176			0.394299			0.947152
23.5			0.865764			0.383371			0.946848
23.55			0.869172			0.371114			0.945085
