t			Re(<psi(t)|phiT>)			Im(<psi(t)|phiT>)
0			1.63246			0			1.63246
0.05			1.63214			-0.024987			1.63233
0.1			1.63121			-0.0498959			1.63197
0.15			1.62964			-0.0746489			1.63135
0.2			1.62746			-0.0991687			1.63048
0.25			1.62465			-0.123379			1.62933
0.3			1.62123			-0.147203			1.6279
0.35			1.61718			-0.170568			1.62615
0.4			1.61252			-0.1934			1.62408
0.45			1.60725			-0.215627			1.62165
0.5			1.60137			-0.237181			1.61884
0.55			1.59488			-0.257994			1.61561
0.6			1.58779			-0.278001			1.61195
0.65			1.58011			-0.297139			1.6078
0.7			1.57183			-0.315349			1.60315
0.75			1.56296			-0.332574			1.59795
0.8			1.55352			-0.34876			1.59218
0.85			1.54349			-0.363856			1.5858
0.9			1.5329			-0.377815			1.57878
0.95			1.52175			-0.390595			1.57108
1			1.51004			-0.402153			1.56267
1.05			1.49778			-0.412456			1.55353
1.1			1.48498			-0.421469			1.54363
1.15			1.47165			-0.429167			1.53295
1.2			1.45779			-0.435523			1.52146
1.25			1.44342			-0.440518			1.50914
1.3			1.42854			-0.444138			1.49599
1.35			1.41316			-0.446369			1.48198
1.4			1.3973			-0.447207			1.46712
1.45			1.38095			-0.446647			1.45139
1.5			1.36414			-0.444691			1.4348
1.55			1.34688			-0.441347			1.41734
1.6			1.32916			-0.436623			1.39904
1.65			1.31101			-0.430536			1.3799
1.7			1.29244			-0.423103			1.35993
1.75			1.27345			-0.414349			1.33917
1.8			1.25407			-0.4043			1.31763
1.85			1.23429			-0.392987			1.29534
1.9			1.21414			-0.380448			1.27235
1.95			1.19362			-0.366719			1.24869
2			1.17276			-0.351845			1.2244
2.05			1.15155			-0.335872			1.19954
2.1			1.13003			-0.318849			1.17415
2.15			1.10819			-0.30083			1.14829
2.2			1.08605			-0.281871			1.12203
2.25			1.06363			-0.262032			1.09543
2.3			1.04094			-0.241374			1.06856
2.35			1.018			-0.219962			1.04149
2.4			0.994813			-0.197863			1.0143
2.45			0.971402			-0.175145			0.987065
2.5			0.947778			-0.151881			0.95987
2.55			0.923957			-0.128141			0.932801
2.6			0.899954			-0.104002			0.905944
2.65			0.875784			-0.0795376			0.879389
2.7			0.851462			-0.0548247			0.853225
2.75			0.827003			-0.0299405			0.827545
2.8			0.802423			-0.00496284			0.802438
2.85			0.777736			0.0200304			0.777994
2.9			0.752958			0.044961			0.754299
2.95			0.728105			0.0697511			0.731439
3			0.703193			0.0943234			0.709491
3.05			0.678236			0.118601			0.688527
3.1			0.65325			0.142508			0.668614
3.15			0.628252			0.16597			0.649805
3.2			0.603256			0.188913			0.632144
3.25			0.578278			0.211266			0.615662
3.3			0.553335			0.232959			0.600374
3.35			0.52844			0.253924			0.586282
3.4			0.503611			0.274096			0.57337
3.45			0.478862			0.293412			0.561604
3.5			0.454209			0.311811			0.550938
3.55			0.429668			0.329236			0.541305
3.6			0.405253			0.345632			0.532627
3.65			0.380981			0.360948			0.524814
3.7			0.356865			0.375137			0.517765
3.75			0.332922			0.388154			0.511371
3.8			0.309166			0.399958			0.505519
3.85			0.285612			0.410512			0.500094
3.9			0.262275			0.419784			0.494981
3.95			0.239169			0.427745			0.490068
4			0.216309			0.434369			0.485248
4.05			0.193709			0.439636			0.480419
4.1			0.171383			0.443529			0.47549
4.15			0.149345			0.446037			0.470376
4.2			0.127609			0.447152			0.465004
4.25			0.106189			0.446869			0.459313
4.3			0.0850979			0.44519			0.453251
4.35			0.0643486			0.442121			0.446779
4.4			0.0439544			0.43767			0.439872
4.45			0.023928			0.431852			0.432514
4.5			0.00428191			0.424685			0.424706
4.55			-0.0149716			0.41619			0.41646
4.6			-0.0338205			0.406396			0.407801
4.65			-0.052253			0.395332			0.39877
4.7			-0.0702575			0.383033			0.389423
4.75			-0.0878229			0.369537			0.37983
4.8			-0.104938			0.354887			0.370076
4.85			-0.121593			0.339128			0.360267
4.9			-0.137776			0.322309			0.350521
4.95			-0.153477			0.304484			0.340977
5			-0.168688			0.285707			0.331789
5.05			-0.183398			0.266037			0.323127
5.1			-0.197598			0.245537			0.315172
5.15			-0.211279			0.224269			0.308116
5.2			-0.224433			0.202301			0.302152
5.25			-0.237052			0.179701			0.297466
5.3			-0.249127			0.156539			0.294225
5.35			-0.260651			0.132888			0.292572
5.4			-0.271617			0.108822			0.292605
5.45			-0.282017			0.0844164			0.294381
5.5			-0.291847			0.0597467			0.2979
5.55			-0.301099			0.0348904			0.303113
5.6			-0.309767			0.00992508			0.309926
5.65			-0.317846			-0.0150713			0.318203
5.7			-0.325332			-0.0400205			0.327784
5.75			-0.332219			-0.0648447			0.338488
5.8			-0.338503			-0.0894663			0.350126
5.85			-0.34418			-0.113808			0.362508
5.9			-0.349247			-0.137795			0.375447
5.95			-0.3537			-0.161351			0.388765
6			-0.357537			-0.184403			0.40229
6.05			-0.360755			-0.206879			0.415864
6.1			-0.363353			-0.228708			0.42934
6.15			-0.365328			-0.249823			0.442579
6.2			-0.36668			-0.270158			0.455455
6.25			-0.367407			-0.289648			0.46785
6.3			-0.367509			-0.308234			0.479657
6.35			-0.366986			-0.325857			0.490777
6.4			-0.365839			-0.342461			0.501117
6.45			-0.364068			-0.357996			0.510594
6.5			-0.361674			-0.372412			0.519133
6.55			-0.358659			-0.385665			0.526663
6.6			-0.355024			-0.397713			0.53312
6.65			-0.350772			-0.408518			0.53845
6.7			-0.345906			-0.418047			0.542599
6.75			-0.340428			-0.42627			0.545525
