0			0			0.5
1			0			0.5
2			0			0.5
3			0			0.5
4			0			-0.5
5			0.05			1.27638			0.0174116			1.2765
0.1			1.27558			0.0347849			1.27606
0.15			1.27425			0.0520818			1.27532
0.2			1.27239			0.0692648			1.27427
0.25			1.26997			0.0862971			1.2729
0.3			1.26701			0.103143			1.2712
0.35			1.26349			0.119767			1.26915
0.4			1.2594			0.136138			1.26673
0.45			1.25472			0.152222			1.26392
0.5			1.24945			0.16799			1.2607
0.55			1.24358			0.183415			1.25703
0.6			1.23708			0.198471			1.2529
0.65			1.22996			0.213135			1.24829
0.7			1.22218			0.227387			1.24316
0.75			1.21375			0.241207			1.23749
0.8			1.20465			0.254582			1.23125
0.85			1.19486			0.267498			1.22444
0.9			1.18438			0.279945			1.21701
0.95			1.17319			0.291918			1.20897
1			1.1613			0.303411			1.20028
1.05			1.14869			0.314425			1.19094
1.1			1.13536			0.324962			1.18095
1.15			1.12131			0.335025			1.17029
1.2			1.10654			0.344623			1.15896
1.25			1.09105			0.353767			1.14698
1.3			1.07486			0.362469			1.13433
1.35			1.05797			0.370745			1.12105
1.4			1.04039			0.378613			1.10714
1.45			1.02214			0.386092			1.09263
1.5			1.00324			0.393206			1.07754
1.55			0.983708			0.399978			1.06191
1.6			0.96357			0.406434			1.04578
1.65			0.942855			0.4126			1.02918
1.7			0.921592			0.418507			1.01217
1.75			0.899816			0.424182			0.994786
1.8			0.877562			0.429656			0.977097
1.85			0.854868			0.43496			0.959161
1.9			0.831775			0.440125			0.941042
1.95			0.808327			0.445181			0.92281
2			0.784566			0.450161			0.904538
2.05			0.760539			0.455093			0.886301
2.1			0.736293			0.460009			0.86818
2.15			0.711877			0.464936			0.850255
2.2			0.687337			0.469903			0.832611
2.25			0.662724			0.474936			0.815333
2.3			0.638086			0.48006			0.798506
2.35			0.613473			0.485298			0.782217
2.4			0.588931			0.490671			0.766549
2.45			0.564507			0.496198			0.751586
2.5			0.540249			0.501896			0.737407
2.55			0.516199			0.50778			0.724087
2.6			0.492401			0.513861			0.711697
2.65			0.468895			0.52015			0.700299
2.7			0.445719			0.526652			0.689948
2.75			0.42291			0.533371			0.680689
2.8			0.400501			0.54031			0.672559
2.85			0.378521			0.547466			0.66558
2.9			0.356999			0.554835			0.659765
2.95			0.33596			0.562411			0.655114
3			0.315424			0.570183			0.651614
3.05			0.29541			0.578139			0.649239
3.1			0.275933			0.586265			0.647955
3.15			0.257006			0.594543			0.647714
3.2			0.238636			0.602953			0.648459
3.25			0.220831			0.611474			0.650128
3.3			0.203593			0.620082			0.65265
3.35			0.186921			0.628752			0.655949
3.4			0.170815			0.637456			0.659945
3.45			0.155267			0.646166			0.664558
3.5			0.140271			0.654851			0.669706
3.55			0.125818			0.663481			0.675305
3.6			0.111895			0.672024			0.681276
3.65			0.0984894			0.680448			0.687539
3.7			0.0855867			0.688721			0.694019
3.75			0.0731708			0.696809			0.700641
3.8			0.0612247			0.704681			0.707336
3.85			0.0497309			0.712304			0.714038
3.9			0.0386712			0.719648			0.720686
3.95			0.0280272			0.726681			0.727221
4			0.0177808			0.733375			0.73359
4.05			0.00791372			0.739701			0.739744
4.1			-0.00159149			0.745634			0.745636
4.15			-0.0107518			0.751149			0.751225
4.2			-0.0195831			0.756222			0.756476
4.25			-0.0281005			0.760835			0.761354
4.3			-0.0363177			0.764968			0.76583
4.35			-0.0442469			0.768607			0.769879
4.4			-0.0518992			0.771738			0.773481
4.45			-0.0592837			0.77435			0.776616
4.5			-0.066408			0.776436			0.779271
4.55			-0.073278			0.777992			0.781436
4.6			-0.0798978			0.779016			0.783103
4.65			-0.0862696			0.779509			0.784268
4.7			-0.0923941			0.779474			0.784931
4.75			-0.0982698			0.77892			0.785095
4.8			-0.103894			0.777856			0.784763
4.85			-0.109262			0.776294			0.783946
4.9			-0.114368			0.774252			0.782653
4.95			-0.119203			0.771745			0.780897
5			-0.12376			0.768797			0.778695
5.05			-0.128029			0.76543			0.776063
5.1			-0.131997			0.761669			0.773022
5.15			-0.135653			0.757544			0.769593
5.2			-0.138984			0.753082			0.765799
5.25			-0.141977			0.748316			0.761666
5.3			-0.144618			0.743279			0.757218
5.35			-0.146893			0.738006			0.752483
5.4			-0.148788			0.732532			0.74749
5.45			-0.150289			0.726893			0.742267
5.5			-0.151384			0.721126			0.736845
5.55			-0.152058			0.71527			0.731254
5.6			-0.1523			0.709361			0.725527
5.65			-0.152098			0.703438			0.719694
5.7			-0.151442			0.697537			0.713787
5.75			-0.150322			0.691695			0.707841
5.8			-0.148729			0.685948			0.701887
5.85			-0.146659			0.680331			0.695959
5.9			-0.144104			0.674876			0.69009
5.95			-0.141062			0.669617			0.684314
6			-0.13753			0.664583			0.678664
6.05			-0.133508			0.659803			0.673175
6.1			-0.128998			0.655302			0.667878
6.15			-0.124003			0.651105			0.662808
6.2			-0.118527			0.647234			0.657997
6.25			-0.112579			0.643707			0.653477
6.3			-0.106167			0.640541			0.649279
6.35			-0.0993008			0.637749			0.645433
6.4			-0.0919941			0.635343			0.641968
6.45			-0.0842607			0.63333			0.638911
6.5			-0.0761167			0.631716			0.636285
6.55			-0.0675797			0.630503			0.634114
6.6			-0.058669			0.629689			0.632416
6.65			-0.0494055			0.629272			0.631209
6.7			-0.0398112			0.629246			0.630504
6.75			-0.0299099			0.6296			0.63031
6.8			-0.0197262			0.630324			0.630632
6.85			-0.00928608			0.631402			0.631471
6.9			0.00138339			0.632819			0.63282
6.95			0.0122544			0.634555			0.634673
7			0.0232981			0.636589			0.637015
7.05			0.0344851			0.638898			0.639828
7.1			0.0457855			0.641457			0.643089
7.15			0.0571687			0.64424			0.646771
7.2			0.0686038			0.647219			0.650845
7.25			0.0800597			0.650365			0.655274
7.3			0.0915051			0.653649			0.660023
7.35			0.102909			0.657041			0.665051
7.4			0.114239			0.660509			0.670316
7.45			0.125466			0.664023			0.675772
7.5			0.136557			0.667552			0.681376
7.55			0.147483			0.671066			0.687081
7.6			0.158214			0.674534			0.692841
7.65			0.16872			0.677928			0.698608
7.7			0.178971			0.68122			0.704337
7.75			0.188941			0.684382			0.709984
7.8			0.198601			0.687389			0.715504
7.85			0.207924			0.690219			0.720857
7.9			0.216886			0.692848			0.726001
7.95			0.225461			0.695257			0.7309
8			0.233626			0.697428			0.735519
8.05			0.241358			0.699347			0.739824
8.1			0.248635			0.701			0.743788
8.15			0.255438			0.702376			0.747383
8.2			0.261746			0.703469			0.750586
8.25			0.267544			0.704272			0.753378
8.3			0.272813			0.704785			0.755743
8.35			0.277539			0.705006			0.757669
8.4			0.281708			0.70494			0.759145
