0.125 0.031831 0.00734221
0.125 0.063662 0.00369968
0.125 0.095493 0.00824886
0.125 0.127324 0.00375087
0.125 0.159155 0.0101141
0.125 0.190986 0.299493
0.125 0.222817 0.0207857
0.125 0.254648 0.00452914
0.125 0.286479 0.00230899
0.125 0.31831 0.00897115
0.125 0.350141 0.00268999
0.125 0.381972 0.00800035
0.125 0.413803 0.00233592
0.125 0.445634 0.050272
0.125 0.477465 0.0049502
0.125 0.509296 0.00901531
0.125 0.541127 0.0182131
0.125 0.572958 0.00451651
0.125 0.604789 0.0186574
0.125 0.63662 0.00302059
0.125 0.668451 0.00837764
0.125 0.700282 0.00489777
0.125 0.732113 0.0119119
0.125 0.763944 0.00668666
0.125 0.795775 0.00479721
0.125 0.827606 0.00937821
0.125 0.859437 0.00615742
0.125 0.891268 0.0313556
0.125 0.923099 0.0252692
0.125 0.95493 0.0181703
0.125 0.986761 0.00568005

0.25 0.031831 0.00902729
0.25 0.063662 0.00435643
0.25 0.095493 0.0104129
0.25 0.127324 0.00196241
0.25 0.159155 0.00187911
0.25 0.190986 0.0119063
0.25 0.222817 0.00296998
0.25 0.254648 0.00385492
0.25 0.286479 0.00675861
0.25 0.31831 0.0236969
0.25 0.350141 0.138896
0.25 0.381972 0.152625
0.25 0.413803 0.0210962
0.25 0.445634 0.0466116
0.25 0.477465 0.0172442
0.25 0.509296 0.0575021
0.25 0.541127 0.0161965
0.25 0.572958 0.00959141
0.25 0.604789 0.0106726
0.25 0.63662 0.00499121
0.25 0.668451 0.00893198
0.25 0.700282 0.00774915
0.25 0.732113 0.0492229
0.25 0.763944 0.0212298
0.25 0.795775 0.00924095
0.25 0.827606 0.0103895
0.25 0.859437 0.00927832
0.25 0.891268 0.0362609
0.25 0.923099 0.0360547
0.25 0.95493 0.0268133
0.25 0.986761 0.00940832

0.375 0.031831 0.0102937
0.375 0.063662 0.00399457
0.375 0.095493 0.00713008
0.375 0.127324 0.00164787
0.375 0.159155 0.00154382
0.375 0.190986 0.0110447
0.375 0.222817 0.00205924
0.375 0.254648 0.00270841
0.375 0.286479 0.00273476
0.375 0.31831 0.00588412
0.375 0.350141 0.00669233
0.375 0.381972 0.0104277
0.375 0.413803 0.0188551
0.375 0.445634 0.0701693
0.375 0.477465 0.654124
0.375 0.509296 0.108233
0.375 0.541127 0.0748518
0.375 0.572958 0.0341085
0.375 0.604789 0.0380033
0.375 0.63662 0.00956041
0.375 0.668451 0.019162
0.375 0.700282 0.00959667
0.375 0.732113 0.0182012
0.375 0.763944 0.0353537
0.375 0.795775 0.00930553
0.375 0.827606 0.0211137
0.375 0.859437 0.0131375
0.375 0.891268 0.226147
0.375 0.923099 0.072525
0.375 0.95493 0.0393957
0.375 0.986761 0.0149928

0.5 0.031831 0.00912745
0.5 0.063662 0.00301699
0.5 0.095493 0.00322985
0.5 0.127324 0.00206748
0.5 0.159155 0.00178482
0.5 0.190986 0.00489759
0.5 0.222817 0.00155331
0.5 0.254648 0.00193769
0.5 0.286479 0.00215768
0.5 0.31831 0.0046218
0.5 0.350141 0.0061432
0.5 0.381972 0.0128441
0.5 0.413803 0.0129918
0.5 0.445634 0.0484876
0.5 0.477465 0.0337121
0.5 0.509296 0.100906
0.5 0.541127 3.52382
0.5 0.572958 0.0969853
0.5 0.604789 0.0280936
0.5 0.63662 0.026254
0.5 0.668451 0.96517
0.5 0.700282 0.0328766
0.5 0.732113 0.0548236
0.5 0.763944 0.0387679
