0.166667 0.031831 0.0334035
0.166667 0.063662 0.0103061
0.166667 0.095493 0.00820616
0.166667 0.127324 0.00917229
0.166667 0.159155 0.00933321
0.166667 0.190986 0.0293558
0.166667 0.222817 0.0550721
0.166667 0.254648 1.78234
0.166667 0.286479 0.111577
0.166667 0.31831 0.0236287
0.166667 0.350141 0.0218418
0.166667 0.381972 0.00608079
0.166667 0.413803 0.00868604
0.166667 0.445634 0.0119131
0.166667 0.477465 0.00498727
0.166667 0.509296 0.0227051
0.166667 0.541127 0.0073215
0.166667 0.572958 0.0100985
0.166667 0.604789 0.0455497
0.166667 0.63662 0.00409501
0.166667 0.668451 0.00418794
0.166667 0.700282 0.0834725
0.166667 0.732113 0.00804969
0.166667 0.763944 0.0107322
0.166667 0.795775 0.021787
0.166667 0.827606 0.105051
0.166667 0.859437 0.014743
0.166667 0.891268 0.017132
0.166667 0.923099 0.113964
0.166667 0.95493 0.0247774
0.166667 0.986761 0.110051

0.333333 0.031831 0.0359289
0.333333 0.063662 0.0102754
0.333333 0.095493 0.00850493
0.333333 0.127324 0.00896845
0.333333 0.159155 0.00383653
0.333333 0.190986 0.0106853
0.333333 0.222817 0.00404053
0.333333 0.254648 0.0129125
0.333333 0.286479 0.00628561
0.333333 0.31831 0.00899206
0.333333 0.350141 0.051647
0.333333 0.381972 0.025552
0.333333 0.413803 0.0754128
0.333333 0.445634 0.735935
0.333333 0.477465 0.439642
0.333333 0.509296 0.0871429
0.333333 0.541127 0.0337491
0.333333 0.572958 0.0443375
0.333333 0.604789 0.0560495
0.333333 0.63662 0.00844289
0.333333 0.668451 0.0074117
0.333333 0.700282 0.110804
0.333333 0.732113 0.0196331
0.333333 0.763944 0.0121876
0.333333 0.795775 0.0124515
0.333333 0.827606 0.199469
0.333333 0.859437 0.0114142
0.333333 0.891268 0.0303054
0.333333 0.923099 0.183675
0.333333 0.95493 0.0423503
0.333333 0.986761 0.0708941

0.5 0.031831 0.0274406
0.5 0.063662 0.00812592
0.5 0.095493 0.00664232
0.5 0.127324 0.00691988
0.5 0.159155 0.00348123
0.5 0.190986 0.0152254
0.5 0.222817 0.00411916
0.5 0.254648 0.0276867
0.5 0.286479 0.00575327
0.5 0.31831 0.00603558
0.5 0.350141 0.0321114
0.5 0.381972 0.00978071
0.5 0.413803 0.0149767
0.5 0.445634 0.037231
0.5 0.477465 0.151329
0.5 0.509296 0.197561
0.5 0.541127 2.75653
0.5 0.572958 0.431179
0.5 0.604789 0.146476
0.5 0.63662 0.040516
0.5 0.668451 0.0451662
0.5 0.700282 1.26236
0.5 0.732113 0.0926663
0.5 0.763944 0.0264544
0.5 0.795775 0.118468
0.5 0.827606 0.0863399
0.5 0.859437 0.0246029
0.5 0.891268 0.0423845
0.5 0.923099 0.0913931
0.5 0.95493 0.131071
0.5 0.986761 0.113121

0.666667 0.031831 0.0316822
0.666667 0.063662 0.010835
0.666667 0.095493 0.0156894
0.666667 0.127324 0.0204814
0.666667 0.159155 0.00728838
0.666667 0.190986 0.0817273
0.666667 0.222817 0.00838021
0.666667 0.254648 0.0363705
0.666667 0.286479 0.0105578
0.666667 0.31831 0.0134391
0.666667 0.350141 0.109591
0.666667 0.381972 0.0250365
0.666667 0.413803 0.048147
0.666667 0.445634 0.182562
0.666667 0.477465 0.419895
0.666667 0.509296 28.5417
0.666667 0.541127 0.320405
0.666667 0.572958 0.119674
0.666667 0.604789 0.149066
0.666667 0.63662 0.0319867
0.666667 0.668451 0.0283737
0.666667 0.700282 0.32153
0.666667 0.732113 0.108352
0.666667 0.763944 0.240096
0.666667 0.795775 0.170123
0.666667 0.827606 0.118247
0.666667 0.859437 0.0784502
0.666667 0.891268 0.0937281
0.666667 0.923099 0.135972
0.666667 0.95493 0.056083
0.666667 0.986761 0.0351679

0.833333 0.031831 0.0291211
0.833333 0.063662 0.0139809
0.833333 0.095493 0.0131611
0.833333 0.127324 0.0154059
0.833333 0.159155 0.0202853
0.833333 0.190986 0.0927804
0.833333 0.222817 0.0437453
0.833333 0.254648 0.10727
0.833333 0.286479 0.170464
0.833333 0.31831 0.739258
0.833333 0.350141 29.1165
0.833333 0.381972 0.495346
0.833333 0.413803 0.23095
0.833333 0.445634 0.158273
0.833333 0.477465 0.172977
0.833333 0.509296 0.291312
0.833333 0.541127 0.065517
0.833333 0.572958 0.0544124
0.833333 0.604789 0.234266
0.833333 0.63662 0.0386661
0.833333 0.668451 0.0611645
0.833333 0.700282 0.257532
0.833333 0.732113 8.19834
0.833333 0.763944 0.157338
0.833333 0.795775 0.152385
0.833333 0.827606 0.780611
0.833333 0.859437 0.0649156
0.833333 0.891268 0.179014
0.833333 0.923099 0.487048
0.833333 0.95493 0.243386
0.833333 0.986761 0.0988222

1 0.031831 0.182379
1 0.063662 0.486804
1 0.095493 3.67531
1 0.127324 5.77168
1 0.159155 0.569497
1 0.190986 0.212555
1 0.222817 0.104907
1 0.254648 0.0781984
1 0.286479 0.0488397
1 0.31831 0.0414787
1 0.350141 0.0777677
1 0.381972 0.0769587
1 0.413803 1.73842
1 0.445634 0.61238
1 0.477465 0.157663
1 0.509296 0.753464
1 0.541127 0.243948
1 0.572958 9.55279
1 0.604789 0.180585
1 0.63662 0.116064
1 0.668451 0.0921067
1 0.700282 0.226331
1 0.732113 0.34485
1 0.763944 0.177019
1 0.795775 0.274731
1 0.827606 1.23449
1 0.859437 0.172398
1 0.891268 1.01924
1 0.923099 0.107098
1 0.95493 0.927647
1 0.986761 0.272252

